segment_id,poi_category,count,radius_m,category_weight
385,bus_stops,1,150,9
386,bus_stops,0,150,9
387,bus_stops,0,150,9
388,bus_stops,0,150,9
389,bus_stops,0,150,9
390,bus_stops,1,150,9
391,bus_stops,2,150,9
392,bus_stops,0,150,9
393,bus_stops,0,150,9
394,bus_stops,0,150,9
395,bus_stops,0,150,9
396,bus_stops,2,150,9
397,bus_stops,0,150,9
398,bus_stops,1,150,9
399,bus_stops,2,150,9
400,bus_stops,0,150,9
401,bus_stops,0,150,9
402,bus_stops,0,150,9
403,bus_stops,0,150,9
404,bus_stops,0,150,9
405,bus_stops,1,150,9
406,bus_stops,0,150,9
407,bus_stops,0,150,9
408,bus_stops,1,150,9
409,bus_stops,1,150,9
410,bus_stops,0,150,9
411,bus_stops,0,150,9
412,bus_stops,0,150,9
413,bus_stops,3,150,9
414,bus_stops,1,150,9
415,bus_stops,1,150,9
416,bus_stops,0,150,9
417,bus_stops,1,150,9
418,bus_stops,0,150,9
419,bus_stops,1,150,9
420,bus_stops,1,150,9
421,bus_stops,1,150,9
422,bus_stops,0,150,9
423,bus_stops,2,150,9
424,bus_stops,0,150,9
425,bus_stops,0,150,9
426,bus_stops,0,150,9
427,bus_stops,1,150,9
428,bus_stops,1,150,9
429,bus_stops,0,150,9
430,bus_stops,0,150,9
431,bus_stops,1,150,9
432,bus_stops,1,150,9
433,bus_stops,1,150,9
434,bus_stops,1,150,9
435,bus_stops,0,150,9
436,bus_stops,1,150,9
437,bus_stops,0,150,9
438,bus_stops,0,150,9
439,bus_stops,0,150,9
440,bus_stops,1,150,9
441,bus_stops,1,150,9
442,bus_stops,1,150,9
443,bus_stops,0,150,9
444,bus_stops,1,150,9
445,bus_stops,0,150,9
446,bus_stops,1,150,9
447,bus_stops,1,150,9
448,bus_stops,0,150,9
449,bus_stops,1,150,9
450,bus_stops,2,150,9
451,bus_stops,1,150,9
452,bus_stops,1,150,9
453,bus_stops,0,150,9
454,bus_stops,3,150,9
455,bus_stops,1,150,9
456,bus_stops,0,150,9
457,bus_stops,3,150,9
458,bus_stops,0,150,9
459,bus_stops,0,150,9
460,bus_stops,0,150,9
461,bus_stops,0,150,9
462,bus_stops,1,150,9
463,bus_stops,0,150,9
464,bus_stops,3,150,9
465,bus_stops,2,150,9
466,bus_stops,1,150,9
467,bus_stops,3,150,9
468,bus_stops,1,150,9
469,bus_stops,0,150,9
470,bus_stops,3,150,9
471,bus_stops,0,150,9
472,bus_stops,0,150,9
473,bus_stops,0,150,9
474,bus_stops,0,150,9
475,bus_stops,1,150,9
476,bus_stops,2,150,9
477,bus_stops,1,150,9
478,bus_stops,0,150,9
479,bus_stops,1,150,9
480,bus_stops,1,150,9
481,bus_stops,3,150,9
482,bus_stops,2,150,9
483,bus_stops,1,150,9
484,bus_stops,0,150,9
485,bus_stops,0,150,9
486,bus_stops,0,150,9
487,bus_stops,0,150,9
488,bus_stops,0,150,9
489,bus_stops,0,150,9
490,bus_stops,1,150,9
491,bus_stops,0,150,9
492,bus_stops,0,150,9
493,bus_stops,0,150,9
494,bus_stops,0,150,9
495,bus_stops,1,150,9
496,bus_stops,0,150,9
497,bus_stops,0,150,9
498,bus_stops,0,150,9
499,bus_stops,0,150,9
500,bus_stops,0,150,9
501,bus_stops,0,150,9
502,bus_stops,1,150,9
503,bus_stops,0,150,9
504,bus_stops,0,150,9
505,bus_stops,0,150,9
506,bus_stops,0,150,9
507,bus_stops,0,150,9
508,bus_stops,0,150,9
509,bus_stops,0,150,9
510,bus_stops,0,150,9
511,bus_stops,0,150,9
512,bus_stops,1,150,9
513,bus_stops,0,150,9
514,bus_stops,0,150,9
515,bus_stops,0,150,9
516,bus_stops,0,150,9
517,bus_stops,2,150,9
518,bus_stops,1,150,9
519,bus_stops,0,150,9
520,bus_stops,0,150,9
521,bus_stops,0,150,9
522,bus_stops,0,150,9
523,bus_stops,1,150,9
524,bus_stops,0,150,9
525,bus_stops,0,150,9
526,bus_stops,0,150,9
527,bus_stops,0,150,9
528,bus_stops,0,150,9
529,bus_stops,0,150,9
530,bus_stops,0,150,9
531,bus_stops,0,150,9
532,bus_stops,0,150,9
533,bus_stops,1,150,9
534,bus_stops,1,150,9
535,bus_stops,1,150,9
536,bus_stops,1,150,9
537,bus_stops,1,150,9
538,bus_stops,1,150,9
539,bus_stops,0,150,9
540,bus_stops,2,150,9
541,bus_stops,2,150,9
542,bus_stops,1,150,9
543,bus_stops,2,150,9
544,bus_stops,2,150,9
545,bus_stops,1,150,9
546,bus_stops,0,150,9
547,bus_stops,1,150,9
548,bus_stops,2,150,9
549,bus_stops,0,150,9
550,bus_stops,1,150,9
551,bus_stops,0,150,9
552,bus_stops,0,150,9
553,bus_stops,1,150,9
554,bus_stops,4,150,9
555,bus_stops,0,150,9
556,bus_stops,1,150,9
557,bus_stops,1,150,9
558,bus_stops,1,150,9
559,bus_stops,2,150,9
560,bus_stops,0,150,9
561,bus_stops,0,150,9
562,bus_stops,1,150,9
563,bus_stops,1,150,9
564,bus_stops,2,150,9
565,bus_stops,1,150,9
566,bus_stops,3,150,9
567,bus_stops,1,150,9
568,bus_stops,0,150,9
569,bus_stops,0,150,9
570,bus_stops,1,150,9
571,bus_stops,1,150,9
572,bus_stops,1,150,9
573,bus_stops,0,150,9
574,bus_stops,0,150,9
575,bus_stops,0,150,9
576,bus_stops,1,150,9
577,bus_stops,0,150,9
578,bus_stops,2,150,9
579,bus_stops,1,150,9
580,bus_stops,0,150,9
581,bus_stops,1,150,9
582,bus_stops,1,150,9
583,bus_stops,0,150,9
584,bus_stops,1,150,9
585,bus_stops,0,150,9
586,bus_stops,1,150,9
587,bus_stops,0,150,9
588,bus_stops,0,150,9
589,bus_stops,0,150,9
590,bus_stops,0,150,9
591,bus_stops,2,150,9
592,bus_stops,1,150,9
593,bus_stops,1,150,9
594,bus_stops,0,150,9
595,bus_stops,1,150,9
596,bus_stops,1,150,9
597,bus_stops,0,150,9
598,bus_stops,1,150,9
599,bus_stops,0,150,9
600,bus_stops,2,150,9
601,bus_stops,1,150,9
602,bus_stops,1,150,9
603,bus_stops,0,150,9
604,bus_stops,2,150,9
605,bus_stops,0,150,9
606,bus_stops,0,150,9
607,bus_stops,1,150,9
608,bus_stops,0,150,9
609,bus_stops,0,150,9
610,bus_stops,1,150,9
611,bus_stops,1,150,9
612,bus_stops,0,150,9
613,bus_stops,0,150,9
614,bus_stops,1,150,9
615,bus_stops,1,150,9
616,bus_stops,1,150,9
617,bus_stops,2,150,9
618,bus_stops,0,150,9
619,bus_stops,2,150,9
620,bus_stops,1,150,9
621,bus_stops,0,150,9
622,bus_stops,2,150,9
623,bus_stops,1,150,9
624,bus_stops,1,150,9
625,bus_stops,1,150,9
626,bus_stops,1,150,9
627,bus_stops,0,150,9
628,bus_stops,0,150,9
629,bus_stops,1,150,9
630,bus_stops,1,150,9
631,bus_stops,1,150,9
632,bus_stops,2,150,9
633,bus_stops,0,150,9
634,bus_stops,0,150,9
635,bus_stops,0,150,9
636,bus_stops,2,150,9
637,bus_stops,1,150,9
638,bus_stops,2,150,9
639,bus_stops,1,150,9
640,bus_stops,0,150,9
641,bus_stops,2,150,9
642,bus_stops,2,150,9
643,bus_stops,2,150,9
644,bus_stops,0,150,9
645,bus_stops,1,150,9
646,bus_stops,1,150,9
647,bus_stops,0,150,9
648,bus_stops,1,150,9
649,bus_stops,1,150,9
650,bus_stops,1,150,9
651,bus_stops,0,150,9
652,bus_stops,0,150,9
653,bus_stops,0,150,9
654,bus_stops,0,150,9
655,bus_stops,2,150,9
656,bus_stops,3,150,9
657,bus_stops,1,150,9
658,bus_stops,2,150,9
659,bus_stops,1,150,9
660,bus_stops,1,150,9
661,bus_stops,0,150,9
662,bus_stops,1,150,9
663,bus_stops,1,150,9
664,bus_stops,4,150,9
665,bus_stops,0,150,9
666,bus_stops,1,150,9
667,bus_stops,0,150,9
668,bus_stops,1,150,9
669,bus_stops,1,150,9
670,bus_stops,3,150,9
671,bus_stops,0,150,9
672,bus_stops,0,150,9
673,bus_stops,1,150,9
674,bus_stops,0,150,9
675,bus_stops,1,150,9
676,bus_stops,2,150,9
677,bus_stops,1,150,9
678,bus_stops,2,150,9
679,bus_stops,0,150,9
680,bus_stops,3,150,9
681,bus_stops,2,150,9
682,bus_stops,1,150,9
683,bus_stops,0,150,9
684,bus_stops,1,150,9
685,bus_stops,0,150,9
686,bus_stops,0,150,9
687,bus_stops,1,150,9
688,bus_stops,0,150,9
689,bus_stops,0,150,9
690,bus_stops,1,150,9
691,bus_stops,1,150,9
692,bus_stops,0,150,9
693,bus_stops,2,150,9
694,bus_stops,1,150,9
695,bus_stops,0,150,9
696,bus_stops,0,150,9
697,bus_stops,1,150,9
698,bus_stops,0,150,9
699,bus_stops,0,150,9
700,bus_stops,0,150,9
701,bus_stops,2,150,9
702,bus_stops,0,150,9
703,bus_stops,2,150,9
704,bus_stops,1,150,9
705,bus_stops,0,150,9
706,bus_stops,1,150,9
707,bus_stops,1,150,9
708,bus_stops,1,150,9
709,bus_stops,1,150,9
710,bus_stops,1,150,9
711,bus_stops,1,150,9
712,bus_stops,0,150,9
713,bus_stops,1,150,9
714,bus_stops,1,150,9
715,bus_stops,2,150,9
716,bus_stops,2,150,9
717,bus_stops,1,150,9
718,bus_stops,1,150,9
719,bus_stops,0,150,9
720,bus_stops,0,150,9
721,bus_stops,1,150,9
722,bus_stops,2,150,9
723,bus_stops,0,150,9
724,bus_stops,3,150,9
725,bus_stops,1,150,9
726,bus_stops,1,150,9
727,bus_stops,1,150,9
728,bus_stops,0,150,9
729,bus_stops,1,150,9
730,bus_stops,0,150,9
731,bus_stops,0,150,9
732,bus_stops,3,150,9
733,bus_stops,0,150,9
734,bus_stops,1,150,9
735,bus_stops,1,150,9
736,bus_stops,2,150,9
737,bus_stops,1,150,9
738,bus_stops,1,150,9
739,bus_stops,1,150,9
740,bus_stops,2,150,9
741,bus_stops,0,150,9
742,bus_stops,1,150,9
743,bus_stops,3,150,9
744,bus_stops,2,150,9
745,bus_stops,0,150,9
746,bus_stops,0,150,9
747,bus_stops,3,150,9
748,bus_stops,1,150,9
749,bus_stops,1,150,9
750,bus_stops,1,150,9
751,bus_stops,0,150,9
752,bus_stops,2,150,9
753,bus_stops,1,150,9
754,bus_stops,1,150,9
755,bus_stops,0,150,9
756,bus_stops,1,150,9
757,bus_stops,2,150,9
758,bus_stops,0,150,9
759,bus_stops,0,150,9
760,bus_stops,0,150,9
761,bus_stops,2,150,9
762,bus_stops,0,150,9
763,bus_stops,2,150,9
764,bus_stops,1,150,9
765,bus_stops,3,150,9
766,bus_stops,0,150,9
767,bus_stops,1,150,9
768,bus_stops,1,150,9
769,bus_stops,2,150,9
770,bus_stops,4,150,9
771,bus_stops,1,150,9
772,bus_stops,1,150,9
773,bus_stops,2,150,9
774,bus_stops,0,150,9
775,bus_stops,1,150,9
776,bus_stops,1,150,9
777,bus_stops,0,150,9
778,bus_stops,2,150,9
779,bus_stops,1,150,9
780,bus_stops,1,150,9
781,bus_stops,1,150,9
782,bus_stops,1,150,9
783,bus_stops,0,150,9
784,bus_stops,0,150,9
785,bus_stops,0,150,9
786,bus_stops,0,150,9
787,bus_stops,2,150,9
788,bus_stops,0,150,9
789,bus_stops,0,150,9
790,bus_stops,4,150,9
791,bus_stops,0,150,9
792,bus_stops,0,150,9
793,bus_stops,0,150,9
794,bus_stops,2,150,9
795,bus_stops,0,150,9
796,bus_stops,0,150,9
797,bus_stops,2,150,9
798,bus_stops,1,150,9
799,bus_stops,0,150,9
800,bus_stops,0,150,9
801,bus_stops,3,150,9
802,bus_stops,2,150,9
803,bus_stops,0,150,9
804,bus_stops,1,150,9
805,bus_stops,0,150,9
806,bus_stops,1,150,9
807,bus_stops,2,150,9
808,bus_stops,1,150,9
809,bus_stops,2,150,9
810,bus_stops,2,150,9
811,bus_stops,0,150,9
812,bus_stops,1,150,9
813,bus_stops,1,150,9
814,bus_stops,3,150,9
815,bus_stops,0,150,9
816,bus_stops,2,150,9
817,bus_stops,2,150,9
818,bus_stops,2,150,9
819,bus_stops,1,150,9
820,bus_stops,0,150,9
821,bus_stops,0,150,9
822,bus_stops,0,150,9
823,bus_stops,1,150,9
824,bus_stops,1,150,9
825,bus_stops,1,150,9
826,bus_stops,0,150,9
827,bus_stops,1,150,9
828,bus_stops,2,150,9
829,bus_stops,2,150,9
830,bus_stops,0,150,9
831,bus_stops,0,150,9
832,bus_stops,1,150,9
833,bus_stops,0,150,9
834,bus_stops,1,150,9
835,bus_stops,1,150,9
836,bus_stops,0,150,9
837,bus_stops,2,150,9
838,bus_stops,1,150,9
839,bus_stops,0,150,9
840,bus_stops,0,150,9
841,bus_stops,0,150,9
842,bus_stops,0,150,9
843,bus_stops,1,150,9
844,bus_stops,1,150,9
845,bus_stops,0,150,9
846,bus_stops,1,150,9
847,bus_stops,0,150,9
848,bus_stops,0,150,9
849,bus_stops,0,150,9
850,bus_stops,0,150,9
851,bus_stops,0,150,9
852,bus_stops,0,150,9
853,bus_stops,1,150,9
854,bus_stops,0,150,9
855,bus_stops,0,150,9
856,bus_stops,0,150,9
857,bus_stops,1,150,9
858,bus_stops,0,150,9
859,bus_stops,1,150,9
860,bus_stops,1,150,9
861,bus_stops,1,150,9
862,bus_stops,1,150,9
863,bus_stops,1,150,9
864,bus_stops,0,150,9
865,bus_stops,2,150,9
866,bus_stops,1,150,9
867,bus_stops,0,150,9
868,bus_stops,0,150,9
869,bus_stops,1,150,9
870,bus_stops,0,150,9
871,bus_stops,0,150,9
872,bus_stops,1,150,9
873,bus_stops,1,150,9
874,bus_stops,0,150,9
875,bus_stops,0,150,9
876,bus_stops,0,150,9
877,bus_stops,0,150,9
878,bus_stops,0,150,9
879,bus_stops,1,150,9
880,bus_stops,0,150,9
881,bus_stops,0,150,9
882,bus_stops,0,150,9
883,bus_stops,1,150,9
884,bus_stops,0,150,9
885,bus_stops,0,150,9
886,bus_stops,0,150,9
887,bus_stops,1,150,9
888,bus_stops,0,150,9
889,bus_stops,2,150,9
890,bus_stops,0,150,9
891,bus_stops,0,150,9
892,bus_stops,1,150,9
893,bus_stops,0,150,9
894,bus_stops,0,150,9
895,bus_stops,0,150,9
896,bus_stops,0,150,9
897,bus_stops,0,150,9
898,bus_stops,0,150,9
899,bus_stops,0,150,9
900,bus_stops,0,150,9
901,bus_stops,0,150,9
902,bus_stops,0,150,9
903,bus_stops,1,150,9
904,bus_stops,1,150,9
905,bus_stops,0,150,9
906,bus_stops,1,150,9
907,bus_stops,0,150,9
908,bus_stops,1,150,9
909,bus_stops,1,150,9
910,bus_stops,1,150,9
911,bus_stops,0,150,9
912,bus_stops,0,150,9
913,bus_stops,1,150,9
914,bus_stops,0,150,9
915,bus_stops,0,150,9
916,bus_stops,2,150,9
917,bus_stops,0,150,9
918,bus_stops,0,150,9
919,bus_stops,0,150,9
920,bus_stops,1,150,9
921,bus_stops,0,150,9
922,bus_stops,3,150,9
923,bus_stops,0,150,9
924,bus_stops,1,150,9
925,bus_stops,0,150,9
926,bus_stops,0,150,9
927,bus_stops,1,150,9
928,bus_stops,0,150,9
929,bus_stops,1,150,9
930,bus_stops,1,150,9
931,bus_stops,0,150,9
932,bus_stops,0,150,9
933,bus_stops,0,150,9
934,bus_stops,0,150,9
935,bus_stops,1,150,9
936,bus_stops,0,150,9
937,bus_stops,0,150,9
938,bus_stops,0,150,9
939,bus_stops,1,150,9
940,bus_stops,0,150,9
941,bus_stops,0,150,9
942,bus_stops,0,150,9
943,bus_stops,0,150,9
944,bus_stops,0,150,9
945,bus_stops,0,150,9
946,bus_stops,0,150,9
947,bus_stops,0,150,9
948,bus_stops,0,150,9
949,bus_stops,1,150,9
950,bus_stops,0,150,9
951,bus_stops,1,150,9
952,bus_stops,0,150,9
953,bus_stops,0,150,9
954,bus_stops,0,150,9
955,bus_stops,0,150,9
956,bus_stops,0,150,9
957,bus_stops,0,150,9
958,bus_stops,1,150,9
959,bus_stops,0,150,9
960,bus_stops,1,150,9
961,bus_stops,1,150,9
962,bus_stops,0,150,9
963,bus_stops,0,150,9
964,bus_stops,0,150,9
965,bus_stops,0,150,9
966,bus_stops,0,150,9
967,bus_stops,0,150,9
968,bus_stops,0,150,9
969,bus_stops,1,150,9
970,bus_stops,1,150,9
971,bus_stops,0,150,9
972,bus_stops,0,150,9
973,bus_stops,0,150,9
974,bus_stops,0,150,9
975,bus_stops,0,150,9
976,bus_stops,0,150,9
977,bus_stops,1,150,9
978,bus_stops,0,150,9
979,bus_stops,0,150,9
980,bus_stops,1,150,9
981,bus_stops,0,150,9
982,bus_stops,0,150,9
983,bus_stops,0,150,9
984,bus_stops,1,150,9
985,bus_stops,0,150,9
986,bus_stops,1,150,9
987,bus_stops,0,150,9
988,bus_stops,0,150,9
989,bus_stops,0,150,9
990,bus_stops,1,150,9
991,bus_stops,0,150,9
992,bus_stops,0,150,9
993,bus_stops,0,150,9
994,bus_stops,0,150,9
995,bus_stops,1,150,9
996,bus_stops,0,150,9
997,bus_stops,0,150,9
998,bus_stops,0,150,9
999,bus_stops,0,150,9
1000,bus_stops,0,150,9
1001,bus_stops,0,150,9
1002,bus_stops,0,150,9
1003,bus_stops,0,150,9
1004,bus_stops,0,150,9
1005,bus_stops,0,150,9
1006,bus_stops,0,150,9
1007,bus_stops,0,150,9
1008,bus_stops,0,150,9
1009,bus_stops,1,150,9
1010,bus_stops,0,150,9
1011,bus_stops,1,150,9
1012,bus_stops,0,150,9
1013,bus_stops,0,150,9
1014,bus_stops,1,150,9
1015,bus_stops,0,150,9
1016,bus_stops,0,150,9
1017,bus_stops,0,150,9
1018,bus_stops,0,150,9
1019,bus_stops,1,150,9
1020,bus_stops,0,150,9
1021,bus_stops,0,150,9
1022,bus_stops,0,150,9
1023,bus_stops,1,150,9
1024,bus_stops,0,150,9
1025,bus_stops,1,150,9
1026,bus_stops,0,150,9
1027,bus_stops,0,150,9
1028,bus_stops,0,150,9
1029,bus_stops,0,150,9
1030,bus_stops,0,150,9
1031,bus_stops,0,150,9
1032,bus_stops,0,150,9
1033,bus_stops,0,150,9
1034,bus_stops,0,150,9
1035,bus_stops,0,150,9
1036,bus_stops,0,150,9
1037,bus_stops,0,150,9
1038,bus_stops,0,150,9
1039,bus_stops,0,150,9
1040,bus_stops,0,150,9
1041,bus_stops,0,150,9
1042,bus_stops,2,150,9
1043,bus_stops,0,150,9
1044,bus_stops,0,150,9
1045,bus_stops,0,150,9
1046,bus_stops,0,150,9
1047,bus_stops,0,150,9
1048,bus_stops,0,150,9
1049,bus_stops,0,150,9
1050,bus_stops,0,150,9
1051,bus_stops,0,150,9
1052,bus_stops,0,150,9
1053,bus_stops,0,150,9
1054,bus_stops,1,150,9
1055,bus_stops,0,150,9
1056,bus_stops,0,150,9
1057,bus_stops,0,150,9
1058,bus_stops,1,150,9
1059,bus_stops,0,150,9
1060,bus_stops,0,150,9
1061,bus_stops,0,150,9
1062,bus_stops,0,150,9
1063,bus_stops,0,150,9
1064,bus_stops,1,150,9
1065,bus_stops,0,150,9
1066,bus_stops,0,150,9
1067,bus_stops,1,150,9
1068,bus_stops,0,150,9
1069,bus_stops,0,150,9
1070,bus_stops,0,150,9
1071,bus_stops,0,150,9
1072,bus_stops,0,150,9
1073,bus_stops,1,150,9
1074,bus_stops,0,150,9
1075,bus_stops,0,150,9
1076,bus_stops,1,150,9
1077,bus_stops,0,150,9
1078,bus_stops,1,150,9
1079,bus_stops,0,150,9
1080,bus_stops,0,150,9
1081,bus_stops,0,150,9
1082,bus_stops,0,150,9
1083,bus_stops,1,150,9
1084,bus_stops,0,150,9
1085,bus_stops,1,150,9
1086,bus_stops,0,150,9
1087,bus_stops,0,150,9
1088,bus_stops,1,150,9
1089,bus_stops,1,150,9
1090,bus_stops,0,150,9
1091,bus_stops,1,150,9
1092,bus_stops,0,150,9
1093,bus_stops,0,150,9
1094,bus_stops,0,150,9
1095,bus_stops,0,150,9
1096,bus_stops,0,150,9
1097,bus_stops,0,150,9
1098,bus_stops,0,150,9
1099,bus_stops,1,150,9
1100,bus_stops,0,150,9
1101,bus_stops,0,150,9
1102,bus_stops,1,150,9
1103,bus_stops,0,150,9
1104,bus_stops,0,150,9
1105,bus_stops,0,150,9
1106,bus_stops,0,150,9
1107,bus_stops,0,150,9
1108,bus_stops,0,150,9
1109,bus_stops,0,150,9
1110,bus_stops,0,150,9
1111,bus_stops,0,150,9
1112,bus_stops,1,150,9
1,rail_metro_stations,0,500,10
2,rail_metro_stations,0,500,10
3,rail_metro_stations,0,500,10
4,rail_metro_stations,0,500,10
5,rail_metro_stations,0,500,10
6,rail_metro_stations,0,500,10
7,rail_metro_stations,0,500,10
8,rail_metro_stations,0,500,10
9,rail_metro_stations,0,500,10
10,rail_metro_stations,0,500,10
11,rail_metro_stations,1,500,10
12,rail_metro_stations,0,500,10
13,rail_metro_stations,0,500,10
14,rail_metro_stations,0,500,10
15,rail_metro_stations,0,500,10
16,rail_metro_stations,0,500,10
17,rail_metro_stations,0,500,10
18,rail_metro_stations,0,500,10
19,rail_metro_stations,0,500,10
20,rail_metro_stations,0,500,10
21,rail_metro_stations,0,500,10
22,rail_metro_stations,0,500,10
23,rail_metro_stations,0,500,10
24,rail_metro_stations,0,500,10
25,rail_metro_stations,0,500,10
26,rail_metro_stations,1,500,10
27,rail_metro_stations,0,500,10
28,rail_metro_stations,0,500,10
29,rail_metro_stations,0,500,10
30,rail_metro_stations,0,500,10
31,rail_metro_stations,0,500,10
32,rail_metro_stations,0,500,10
33,rail_metro_stations,0,500,10
34,rail_metro_stations,0,500,10
35,rail_metro_stations,0,500,10
36,rail_metro_stations,0,500,10
37,rail_metro_stations,0,500,10
38,rail_metro_stations,0,500,10
39,rail_metro_stations,0,500,10
40,rail_metro_stations,0,500,10
41,rail_metro_stations,0,500,10
42,rail_metro_stations,0,500,10
43,rail_metro_stations,0,500,10
44,rail_metro_stations,0,500,10
45,rail_metro_stations,0,500,10
46,rail_metro_stations,0,500,10
47,rail_metro_stations,0,500,10
48,rail_metro_stations,0,500,10
49,rail_metro_stations,0,500,10
50,rail_metro_stations,1,500,10
51,rail_metro_stations,0,500,10
52,rail_metro_stations,0,500,10
53,rail_metro_stations,1,500,10
54,rail_metro_stations,0,500,10
55,rail_metro_stations,0,500,10
56,rail_metro_stations,0,500,10
57,rail_metro_stations,0,500,10
58,rail_metro_stations,0,500,10
59,rail_metro_stations,0,500,10
60,rail_metro_stations,0,500,10
61,rail_metro_stations,0,500,10
62,rail_metro_stations,0,500,10
63,rail_metro_stations,0,500,10
64,rail_metro_stations,0,500,10
65,rail_metro_stations,0,500,10
66,rail_metro_stations,0,500,10
67,rail_metro_stations,0,500,10
68,rail_metro_stations,0,500,10
69,rail_metro_stations,0,500,10
70,rail_metro_stations,0,500,10
71,rail_metro_stations,0,500,10
72,rail_metro_stations,0,500,10
73,rail_metro_stations,0,500,10
74,rail_metro_stations,0,500,10
75,rail_metro_stations,0,500,10
76,rail_metro_stations,0,500,10
77,rail_metro_stations,0,500,10
78,rail_metro_stations,0,500,10
79,rail_metro_stations,0,500,10
80,rail_metro_stations,0,500,10
81,rail_metro_stations,0,500,10
82,rail_metro_stations,0,500,10
83,rail_metro_stations,0,500,10
84,rail_metro_stations,0,500,10
85,rail_metro_stations,0,500,10
86,rail_metro_stations,0,500,10
87,rail_metro_stations,0,500,10
88,rail_metro_stations,0,500,10
89,rail_metro_stations,0,500,10
90,rail_metro_stations,0,500,10
91,rail_metro_stations,0,500,10
92,rail_metro_stations,0,500,10
93,rail_metro_stations,0,500,10
94,rail_metro_stations,0,500,10
95,rail_metro_stations,0,500,10
96,rail_metro_stations,0,500,10
97,rail_metro_stations,0,500,10
98,rail_metro_stations,1,500,10
99,rail_metro_stations,0,500,10
100,rail_metro_stations,0,500,10
101,rail_metro_stations,0,500,10
102,rail_metro_stations,0,500,10
103,rail_metro_stations,0,500,10
104,rail_metro_stations,0,500,10
105,rail_metro_stations,0,500,10
106,rail_metro_stations,0,500,10
107,rail_metro_stations,0,500,10
108,rail_metro_stations,0,500,10
109,rail_metro_stations,0,500,10
110,rail_metro_stations,0,500,10
111,rail_metro_stations,0,500,10
112,rail_metro_stations,0,500,10
113,rail_metro_stations,0,500,10
114,rail_metro_stations,0,500,10
115,rail_metro_stations,0,500,10
116,rail_metro_stations,0,500,10
117,rail_metro_stations,0,500,10
118,rail_metro_stations,0,500,10
119,rail_metro_stations,0,500,10
120,rail_metro_stations,0,500,10
121,rail_metro_stations,0,500,10
122,rail_metro_stations,0,500,10
123,rail_metro_stations,0,500,10
124,rail_metro_stations,0,500,10
125,rail_metro_stations,0,500,10
126,rail_metro_stations,1,500,10
127,rail_metro_stations,0,500,10
128,rail_metro_stations,0,500,10
129,rail_metro_stations,0,500,10
130,rail_metro_stations,0,500,10
131,rail_metro_stations,0,500,10
132,rail_metro_stations,1,500,10
133,rail_metro_stations,0,500,10
134,rail_metro_stations,0,500,10
135,rail_metro_stations,0,500,10
136,rail_metro_stations,0,500,10
137,rail_metro_stations,0,500,10
138,rail_metro_stations,0,500,10
139,rail_metro_stations,0,500,10
140,rail_metro_stations,0,500,10
141,rail_metro_stations,0,500,10
142,rail_metro_stations,0,500,10
143,rail_metro_stations,0,500,10
144,rail_metro_stations,0,500,10
145,rail_metro_stations,0,500,10
146,rail_metro_stations,0,500,10
147,rail_metro_stations,0,500,10
148,rail_metro_stations,0,500,10
149,rail_metro_stations,0,500,10
150,rail_metro_stations,0,500,10
151,rail_metro_stations,1,500,10
152,rail_metro_stations,0,500,10
153,rail_metro_stations,0,500,10
154,rail_metro_stations,0,500,10
155,rail_metro_stations,0,500,10
156,rail_metro_stations,0,500,10
157,rail_metro_stations,0,500,10
158,rail_metro_stations,0,500,10
159,rail_metro_stations,0,500,10
160,rail_metro_stations,0,500,10
161,rail_metro_stations,0,500,10
162,rail_metro_stations,0,500,10
163,rail_metro_stations,0,500,10
164,rail_metro_stations,0,500,10
165,rail_metro_stations,1,500,10
166,rail_metro_stations,0,500,10
167,rail_metro_stations,0,500,10
168,rail_metro_stations,0,500,10
169,rail_metro_stations,0,500,10
170,rail_metro_stations,0,500,10
171,rail_metro_stations,0,500,10
172,rail_metro_stations,0,500,10
173,rail_metro_stations,0,500,10
174,rail_metro_stations,0,500,10
175,rail_metro_stations,0,500,10
176,rail_metro_stations,0,500,10
177,rail_metro_stations,0,500,10
178,rail_metro_stations,0,500,10
179,rail_metro_stations,0,500,10
180,rail_metro_stations,0,500,10
181,rail_metro_stations,0,500,10
182,rail_metro_stations,0,500,10
183,rail_metro_stations,0,500,10
184,rail_metro_stations,0,500,10
185,rail_metro_stations,0,500,10
186,rail_metro_stations,0,500,10
187,rail_metro_stations,0,500,10
188,rail_metro_stations,0,500,10
189,rail_metro_stations,0,500,10
190,rail_metro_stations,0,500,10
191,rail_metro_stations,0,500,10
192,rail_metro_stations,0,500,10
193,rail_metro_stations,0,500,10
194,rail_metro_stations,0,500,10
195,rail_metro_stations,0,500,10
196,rail_metro_stations,0,500,10
197,rail_metro_stations,0,500,10
198,rail_metro_stations,0,500,10
199,rail_metro_stations,0,500,10
200,rail_metro_stations,0,500,10
201,rail_metro_stations,0,500,10
202,rail_metro_stations,0,500,10
203,rail_metro_stations,0,500,10
204,rail_metro_stations,0,500,10
205,rail_metro_stations,0,500,10
206,rail_metro_stations,0,500,10
207,rail_metro_stations,0,500,10
208,rail_metro_stations,1,500,10
209,rail_metro_stations,0,500,10
210,rail_metro_stations,0,500,10
211,rail_metro_stations,0,500,10
212,rail_metro_stations,0,500,10
213,rail_metro_stations,0,500,10
214,rail_metro_stations,0,500,10
215,rail_metro_stations,0,500,10
216,rail_metro_stations,0,500,10
