segment_id,road_name,corridor_base,corridor_seq,corridor_type,start_lat,start_lon,end_lat,end_lon,_ring,_urb
377,Outer Ring Road (ORR) Seg-68,Outer Ring Road (ORR),67,Ring,12.89,77.62038461538462,12.89,77.61615384615385,,
378,Outer Ring Road (ORR) Seg-69,Outer Ring Road (ORR),68,Ring,12.89,77.61615384615385,12.89,77.61192307692308,,
379,Outer Ring Road (ORR) Seg-70,Outer Ring Road (ORR),69,Ring,12.89,77.61192307692308,12.89,77.6109115,,
380,Outer Ring Road (ORR) Seg-71,Outer Ring Road (ORR),70,Ring,12.89,77.6109115,12.89,77.6076923076923,,
381,Outer Ring Road (ORR) Seg-72,Outer Ring Road (ORR),71,Ring,12.89,77.6076923076923,12.89,77.60346153846154,,
382,Outer Ring Road (ORR) Seg-73,Outer Ring Road (ORR),72,Ring,12.89,77.60346153846154,12.89,77.59923076923077,,
383,Outer Ring Road (ORR) Seg-74,Outer Ring Road (ORR),73,Ring,12.89,77.59923076923077,12.89,77.595,,
384,Outer Ring Road (ORR) Seg-75,Outer Ring Road (ORR),74,Ring,12.89,77.595,12.891875,77.59125,,
385,Outer Ring Road (ORR) Seg-76,Outer Ring Road (ORR),75,Ring,12.891875,77.59125,12.89375,77.5875,,
386,Outer Ring Road (ORR) Seg-77,Outer Ring Road (ORR),76,Ring,12.89375,77.5875,12.895625,77.58375,,
387,Outer Ring Road (ORR) Seg-78,Outer Ring Road (ORR),77,Ring,12.895625,77.58375,12.8975,77.58,,
388,Outer Ring Road (ORR) Seg-79,Outer Ring Road (ORR),78,Ring,12.8975,77.58,12.899375000000001,77.57625,,
389,Outer Ring Road (ORR) Seg-80,Outer Ring Road (ORR),79,Ring,12.899375000000001,77.57625,12.901250000000001,77.57249999999999,,
390,Outer Ring Road (ORR) Seg-81,Outer Ring Road (ORR),80,Ring,12.901250000000001,77.57249999999999,12.903125000000001,77.56875,,
391,Outer Ring Road (ORR) Seg-82,Outer Ring Road (ORR),81,Ring,12.903125000000001,77.56875,12.905000000000001,77.565,,
392,Outer Ring Road (ORR) Seg-83,Outer Ring Road (ORR),82,Ring,12.905000000000001,77.565,12.906875,77.56125,,
393,Outer Ring Road (ORR) Seg-84,Outer Ring Road (ORR),83,Ring,12.906875,77.56125,12.90875,77.5575,,
394,Outer Ring Road (ORR) Seg-85,Outer Ring Road (ORR),84,Ring,12.90875,77.5575,12.910625,77.55375,,
395,Outer Ring Road (ORR) Seg-86,Outer Ring Road (ORR),85,Ring,12.910625,77.55375,12.9125,77.55,,
396,Outer Ring Road (ORR) Seg-87,Outer Ring Road (ORR),86,Ring,12.9125,77.55,12.914375,77.54625,,
397,Outer Ring Road (ORR) Seg-88,Outer Ring Road (ORR),87,Ring,12.914375,77.54625,12.91625,77.54249999999999,,
398,Outer Ring Road (ORR) Seg-89,Outer Ring Road (ORR),88,Ring,12.91625,77.54249999999999,12.918125,77.53875,,
399,Outer Ring Road (ORR) Seg-90,Outer Ring Road (ORR),89,Ring,12.918125,77.53875,12.92,77.535,,
400,Outer Ring Road (ORR) Seg-91,Outer Ring Road (ORR),90,Ring,12.92,77.535,12.923571428571428,77.53285714285714,,
401,Outer Ring Road (ORR) Seg-92,Outer Ring Road (ORR),91,Ring,12.923571428571428,77.53285714285714,12.927142857142858,77.53071428571428,,
402,Outer Ring Road (ORR) Seg-93,Outer Ring Road (ORR),92,Ring,12.927142857142858,77.53071428571428,12.930714285714286,77.52857142857142,,
403,Outer Ring Road (ORR) Seg-94,Outer Ring Road (ORR),93,Ring,12.930714285714286,77.52857142857142,12.934285714285714,77.52642857142857,,
404,Outer Ring Road (ORR) Seg-95,Outer Ring Road (ORR),94,Ring,12.934285714285714,77.52642857142857,12.937857142857142,77.52428571428571,,
405,Outer Ring Road (ORR) Seg-96,Outer Ring Road (ORR),95,Ring,12.937857142857142,77.52428571428571,12.93986,77.523084,,
406,Outer Ring Road (ORR) Seg-97,Outer Ring Road (ORR),96,Ring,12.93986,77.523084,12.941428571428572,77.52214285714285,,
407,Outer Ring Road (ORR) Seg-98,Outer Ring Road (ORR),97,Ring,12.941428571428572,77.52214285714285,12.945,77.52,,
408,Outer Ring Road (ORR) Seg-99,Outer Ring Road (ORR),98,Ring,12.945,77.52,12.948571428571428,77.51785714285714,,
409,Outer Ring Road (ORR) Seg-100,Outer Ring Road (ORR),99,Ring,12.948571428571428,77.51785714285714,12.952142857142858,77.51571428571428,,
410,Outer Ring Road (ORR) Seg-101,Outer Ring Road (ORR),100,Ring,12.952142857142858,77.51571428571428,12.955714285714286,77.51357142857142,,
411,Outer Ring Road (ORR) Seg-102,Outer Ring Road (ORR),101,Ring,12.955714285714286,77.51357142857142,12.959285714285715,77.51142857142857,,
412,Outer Ring Road (ORR) Seg-103,Outer Ring Road (ORR),102,Ring,12.959285714285715,77.51142857142857,12.962857142857143,77.50928571428571,,
413,Outer Ring Road (ORR) Seg-104,Outer Ring Road (ORR),103,Ring,12.962857142857143,77.50928571428571,12.966428571428573,77.50714285714285,,
414,Outer Ring Road (ORR) Seg-105,Outer Ring Road (ORR),104,Ring,12.966428571428573,77.50714285714285,12.97,77.505,,
415,Outer Ring Road (ORR) Seg-106,Outer Ring Road (ORR),105,Ring,12.97,77.505,12.973928571428573,77.50642857142857,,
416,Outer Ring Road (ORR) Seg-107,Outer Ring Road (ORR),106,Ring,12.973928571428573,77.50642857142857,12.977857142857143,77.50785714285713,,
417,Outer Ring Road (ORR) Seg-108,Outer Ring Road (ORR),107,Ring,12.977857142857143,77.50785714285713,12.981785714285715,77.50928571428571,,
418,Outer Ring Road (ORR) Seg-109,Outer Ring Road (ORR),108,Ring,12.981785714285715,77.50928571428571,12.985714285714286,77.51071428571429,,
419,Outer Ring Road (ORR) Seg-110,Outer Ring Road (ORR),109,Ring,12.985714285714286,77.51071428571429,12.987622,77.511408,,
420,Outer Ring Road (ORR) Seg-111,Outer Ring Road (ORR),110,Ring,12.987622,77.511408,12.989642857142858,77.51214285714286,,
421,Outer Ring Road (ORR) Seg-112,Outer Ring Road (ORR),111,Ring,12.989642857142858,77.51214285714286,12.993571428571428,77.51357142857142,,
422,Outer Ring Road (ORR) Seg-113,Outer Ring Road (ORR),112,Ring,12.993571428571428,77.51357142857142,12.9975,77.515,,
423,Outer Ring Road (ORR) Seg-114,Outer Ring Road (ORR),113,Ring,12.9975,77.515,13.001428571428573,77.51642857142858,,
424,Outer Ring Road (ORR) Seg-115,Outer Ring Road (ORR),114,Ring,13.001428571428573,77.51642857142858,13.005357142857143,77.51785714285714,,
425,Outer Ring Road (ORR) Seg-116,Outer Ring Road (ORR),115,Ring,13.005357142857143,77.51785714285714,13.009285714285715,77.51928571428572,,
426,Outer Ring Road (ORR) Seg-117,Outer Ring Road (ORR),116,Ring,13.009285714285715,77.51928571428572,13.013214285714286,77.52071428571429,,
427,Outer Ring Road (ORR) Seg-118,Outer Ring Road (ORR),117,Ring,13.013214285714286,77.52071428571429,13.017142857142858,77.52214285714287,,
428,Outer Ring Road (ORR) Seg-119,Outer Ring Road (ORR),118,Ring,13.017142857142858,77.52214285714287,13.021071428571428,77.52357142857143,,
429,Outer Ring Road (ORR) Seg-120,Outer Ring Road (ORR),119,Ring,13.021071428571428,77.52357142857143,13.025,77.525,,
430,Outer Ring Road (ORR) Seg-121,Outer Ring Road (ORR),120,Ring,13.025,77.525,13.026111111111112,77.5288888888889,,
431,Outer Ring Road (ORR) Seg-122,Outer Ring Road (ORR),121,Ring,13.026111111111112,77.5288888888889,13.027222222222223,77.53277777777778,,
432,Outer Ring Road (ORR) Seg-123,Outer Ring Road (ORR),122,Ring,13.027222222222223,77.53277777777778,13.028333333333334,77.53666666666668,,
433,Outer Ring Road (ORR) Seg-124,Outer Ring Road (ORR),123,Ring,13.028333333333334,77.53666666666668,13.029444444444445,77.54055555555556,,
434,Outer Ring Road (ORR) Seg-125,Outer Ring Road (ORR),124,Ring,13.029444444444445,77.54055555555556,13.030555555555555,77.54444444444445,,
435,Outer Ring Road (ORR) Seg-126,Outer Ring Road (ORR),125,Ring,13.030555555555555,77.54444444444445,13.031666666666666,77.54833333333333,,
436,Outer Ring Road (ORR) Seg-127,Outer Ring Road (ORR),126,Ring,13.031666666666666,77.54833333333333,13.032777777777778,77.55222222222223,,
437,Outer Ring Road (ORR) Seg-128,Outer Ring Road (ORR),127,Ring,13.032777777777778,77.55222222222223,13.033888888888889,77.55611111111111,,
438,Outer Ring Road (ORR) Seg-129,Outer Ring Road (ORR),128,Ring,13.033888888888889,77.55611111111111,13.035,77.56,,
439,Outer Ring Road (ORR) Seg-130,Outer Ring Road (ORR),129,Ring,13.035,77.56,13.036111111111111,77.5638888888889,,
440,Outer Ring Road (ORR) Seg-131,Outer Ring Road (ORR),130,Ring,13.036111111111111,77.5638888888889,13.037222222222223,77.56777777777778,,
441,Outer Ring Road (ORR) Seg-132,Outer Ring Road (ORR),131,Ring,13.037222222222223,77.56777777777778,13.038333333333334,77.57166666666667,,
442,Outer Ring Road (ORR) Seg-133,Outer Ring Road (ORR),132,Ring,13.038333333333334,77.57166666666667,13.039444444444445,77.57555555555555,,
443,Outer Ring Road (ORR) Seg-134,Outer Ring Road (ORR),133,Ring,13.039444444444445,77.57555555555555,13.040555555555555,77.57944444444445,,
444,Outer Ring Road (ORR) Seg-135,Outer Ring Road (ORR),134,Ring,13.040555555555555,77.57944444444445,13.041666666666666,77.58333333333333,,
445,Outer Ring Road (ORR) Seg-136,Outer Ring Road (ORR),135,Ring,13.041666666666666,77.58333333333333,13.042777777777777,77.58722222222222,,
446,Outer Ring Road (ORR) Seg-137,Outer Ring Road (ORR),136,Ring,13.042777777777777,77.58722222222222,13.043888888888889,77.5911111111111,,
447,Outer Ring Road (ORR) Seg-138,Outer Ring Road (ORR),137,Ring,13.043888888888889,77.5911111111111,13.045,77.595,,
448,Inner Ring Road Seg-1,Inner Ring Road,0,Ring,12.995,77.595,12.993571428571428,77.59857142857143,,
449,Inner Ring Road Seg-2,Inner Ring Road,1,Ring,12.993571428571428,77.59857142857143,12.992142857142856,77.60214285714285,,
450,Inner Ring Road Seg-3,Inner Ring Road,2,Ring,12.992142857142856,77.60214285714285,12.990714285714285,77.60571428571428,,
451,Inner Ring Road Seg-4,Inner Ring Road,3,Ring,12.990714285714285,77.60571428571428,12.989285714285714,77.60928571428572,,
452,Inner Ring Road Seg-5,Inner Ring Road,4,Ring,12.989285714285714,77.60928571428572,12.987857142857143,77.61285714285715,,
453,Inner Ring Road Seg-6,Inner Ring Road,5,Ring,12.987857142857143,77.61285714285715,12.98642857142857,77.61642857142857,,
454,Inner Ring Road Seg-7,Inner Ring Road,6,Ring,12.98642857142857,77.61642857142857,12.985,77.62,,
455,Inner Ring Road Seg-8,Inner Ring Road,7,Ring,12.985,77.62,12.981,77.62100000000001,,
456,Inner Ring Road Seg-9,Inner Ring Road,8,Ring,12.981,77.62100000000001,12.977,77.622,,
457,Inner Ring Road Seg-10,Inner Ring Road,9,Ring,12.977,77.622,12.972999999999999,77.623,,
458,Inner Ring Road Seg-11,Inner Ring Road,10,Ring,12.972999999999999,77.623,12.969,77.624,,
459,Inner Ring Road Seg-12,Inner Ring Road,11,Ring,12.969,77.624,12.965,77.625,,
460,Inner Ring Road Seg-13,Inner Ring Road,12,Ring,12.965,77.625,12.963,77.621,,
461,Inner Ring Road Seg-14,Inner Ring Road,13,Ring,12.963,77.621,12.961,77.617,,
462,Inner Ring Road Seg-15,Inner Ring Road,14,Ring,12.961,77.617,12.959,77.613,,
463,Inner Ring Road Seg-16,Inner Ring Road,15,Ring,12.959,77.613,12.957,77.60900000000001,,
464,Inner Ring Road Seg-17,Inner Ring Road,16,Ring,12.957,77.60900000000001,12.955,77.605,,
465,Inner Ring Road Seg-18,Inner Ring Road,17,Ring,12.955,77.605,12.956428571428571,77.60142857142857,,
466,Inner Ring Road Seg-19,Inner Ring Road,18,Ring,12.956428571428571,77.60142857142857,12.957857142857144,77.59785714285715,,
467,Inner Ring Road Seg-20,Inner Ring Road,19,Ring,12.957857142857144,77.59785714285715,12.958393,77.5965175,,
468,Inner Ring Road Seg-21,Inner Ring Road,20,Ring,12.958393,77.5965175,12.958708,77.59573,,
469,Inner Ring Road Seg-22,Inner Ring Road,21,Ring,12.958708,77.59573,12.959285714285715,77.59428571428572,,
470,Inner Ring Road Seg-23,Inner Ring Road,22,Ring,12.959285714285715,77.59428571428572,12.960714285714285,77.59071428571428,,
471,Inner Ring Road Seg-24,Inner Ring Road,23,Ring,12.960714285714285,77.59071428571428,12.962142857142856,77.58714285714285,,
472,Inner Ring Road Seg-25,Inner Ring Road,24,Ring,12.962142857142856,77.58714285714285,12.963571428571429,77.58357142857143,,
473,Inner Ring Road Seg-26,Inner Ring Road,25,Ring,12.963571428571429,77.58357142857143,12.965,77.58,,
474,Inner Ring Road Seg-27,Inner Ring Road,26,Ring,12.965,77.58,12.969,77.58,,
475,Inner Ring Road Seg-28,Inner Ring Road,27,Ring,12.969,77.58,12.972999999999999,77.58,,
476,Inner Ring Road Seg-29,Inner Ring Road,28,Ring,12.972999999999999,77.58,12.977,77.58,,
477,Inner Ring Road Seg-30,Inner Ring Road,29,Ring,12.977,77.58,12.981,77.58,,
478,Inner Ring Road Seg-31,Inner Ring Road,30,Ring,12.981,77.58,12.982896,77.58,,
479,Inner Ring Road Seg-32,Inner Ring Road,31,Ring,12.982896,77.58,12.985,77.58,,
480,Inner Ring Road Seg-33,Inner Ring Road,32,Ring,12.985,77.58,12.987499999999999,77.58375,,
481,Inner Ring Road Seg-34,Inner Ring Road,33,Ring,12.987499999999999,77.58375,12.989999999999998,77.5875,,
482,Inner Ring Road Seg-35,Inner Ring Road,34,Ring,12.989999999999998,77.5875,12.9925,77.59125,,
483,Inner Ring Road Seg-36,Inner Ring Road,35,Ring,12.9925,77.59125,12.995,77.595,,
484,Devanahalli-Doddaballapur Rd (SH-9) Seg-1,Devanahalli-Doddaballapur Rd (SH-9),0,SH,13.24,77.71,13.244166666666667,77.7025,,
485,Devanahalli-Doddaballapur Rd (SH-9) Seg-2,Devanahalli-Doddaballapur Rd (SH-9),1,SH,13.244166666666667,77.7025,13.248333333333333,77.695,,
486,Devanahalli-Doddaballapur Rd (SH-9) Seg-3,Devanahalli-Doddaballapur Rd (SH-9),2,SH,13.248333333333333,77.695,13.2525,77.6875,,
487,Devanahalli-Doddaballapur Rd (SH-9) Seg-4,Devanahalli-Doddaballapur Rd (SH-9),3,SH,13.2525,77.6875,13.256666666666666,77.67999999999999,,
488,Devanahalli-Doddaballapur Rd (SH-9) Seg-5,Devanahalli-Doddaballapur Rd (SH-9),4,SH,13.256666666666666,77.67999999999999,13.260833333333332,77.6725,,
489,Devanahalli-Doddaballapur Rd (SH-9) Seg-6,Devanahalli-Doddaballapur Rd (SH-9),5,SH,13.260833333333332,77.6725,13.265,77.66499999999999,,
490,Devanahalli-Doddaballapur Rd (SH-9) Seg-7,Devanahalli-Doddaballapur Rd (SH-9),6,SH,13.265,77.66499999999999,13.269166666666667,77.6575,,
491,Devanahalli-Doddaballapur Rd (SH-9) Seg-8,Devanahalli-Doddaballapur Rd (SH-9),7,SH,13.269166666666667,77.6575,13.273333333333333,77.65,,
492,Devanahalli-Doddaballapur Rd (SH-9) Seg-9,Devanahalli-Doddaballapur Rd (SH-9),8,SH,13.273333333333333,77.65,13.2775,77.6425,,
493,Devanahalli-Doddaballapur Rd (SH-9) Seg-10,Devanahalli-Doddaballapur Rd (SH-9),9,SH,13.2775,77.6425,13.281666666666666,77.635,,
494,Devanahalli-Doddaballapur Rd (SH-9) Seg-11,Devanahalli-Doddaballapur Rd (SH-9),10,SH,13.281666666666666,77.635,13.285833333333333,77.6275,,
495,Devanahalli-Doddaballapur Rd (SH-9) Seg-12,Devanahalli-Doddaballapur Rd (SH-9),11,SH,13.285833333333333,77.6275,13.29,77.62,,
496,Devanahalli-Doddaballapur Rd (SH-9) Seg-13,Devanahalli-Doddaballapur Rd (SH-9),12,SH,13.29,77.62,13.290909090909091,77.61181818181818,,
497,Devanahalli-Doddaballapur Rd (SH-9) Seg-14,Devanahalli-Doddaballapur Rd (SH-9),13,SH,13.290909090909091,77.61181818181818,13.291818181818181,77.60363636363637,,
498,Devanahalli-Doddaballapur Rd (SH-9) Seg-15,Devanahalli-Doddaballapur Rd (SH-9),14,SH,13.291818181818181,77.60363636363637,13.292727272727273,77.59545454545454,,
499,Devanahalli-Doddaballapur Rd (SH-9) Seg-16,Devanahalli-Doddaballapur Rd (SH-9),15,SH,13.292727272727273,77.59545454545454,13.293636363636363,77.58727272727273,,
500,Devanahalli-Doddaballapur Rd (SH-9) Seg-17,Devanahalli-Doddaballapur Rd (SH-9),16,SH,13.293636363636363,77.58727272727273,13.294545454545455,77.57909090909091,,
501,Devanahalli-Doddaballapur Rd (SH-9) Seg-18,Devanahalli-Doddaballapur Rd (SH-9),17,SH,13.294545454545455,77.57909090909091,13.295454545454545,77.5709090909091,,
502,Devanahalli-Doddaballapur Rd (SH-9) Seg-19,Devanahalli-Doddaballapur Rd (SH-9),18,SH,13.295454545454545,77.5709090909091,13.296363636363637,77.56272727272727,,
503,Devanahalli-Doddaballapur Rd (SH-9) Seg-20,Devanahalli-Doddaballapur Rd (SH-9),19,SH,13.296363636363637,77.56272727272727,13.297272727272727,77.55454545454546,,
504,Devanahalli-Doddaballapur Rd (SH-9) Seg-21,Devanahalli-Doddaballapur Rd (SH-9),20,SH,13.297272727272727,77.55454545454546,13.298181818181819,77.54636363636364,,
505,Devanahalli-Doddaballapur Rd (SH-9) Seg-22,Devanahalli-Doddaballapur Rd (SH-9),21,SH,13.298181818181819,77.54636363636364,13.299090909090909,77.53818181818183,,
506,Devanahalli-Doddaballapur Rd (SH-9) Seg-23,Devanahalli-Doddaballapur Rd (SH-9),22,SH,13.299090909090909,77.53818181818183,13.3,77.53,,
507,Anekal-Attibele Rd (SH-82) Seg-1,Anekal-Attibele Rd (SH-82),0,SH,12.71,77.695,12.714545454545455,77.70181818181817,,
508,Anekal-Attibele Rd (SH-82) Seg-2,Anekal-Attibele Rd (SH-82),1,SH,12.714545454545455,77.70181818181817,12.71909090909091,77.70863636363636,,
509,Anekal-Attibele Rd (SH-82) Seg-3,Anekal-Attibele Rd (SH-82),2,SH,12.71909090909091,77.70863636363636,12.723636363636365,77.71545454545453,,
510,Anekal-Attibele Rd (SH-82) Seg-4,Anekal-Attibele Rd (SH-82),3,SH,12.723636363636365,77.71545454545453,12.72465,77.71697499999999,,
511,Anekal-Attibele Rd (SH-82) Seg-5,Anekal-Attibele Rd (SH-82),4,SH,12.72465,77.71697499999999,12.726565,77.7198475,,
512,Anekal-Attibele Rd (SH-82) Seg-6,Anekal-Attibele Rd (SH-82),5,SH,12.726565,77.7198475,12.728181818181818,77.72227272727272,,
513,Anekal-Attibele Rd (SH-82) Seg-7,Anekal-Attibele Rd (SH-82),6,SH,12.728181818181818,77.72227272727272,12.732727272727272,77.7290909090909,,
514,Anekal-Attibele Rd (SH-82) Seg-8,Anekal-Attibele Rd (SH-82),7,SH,12.732727272727272,77.7290909090909,12.737272727272728,77.73590909090909,,
515,Anekal-Attibele Rd (SH-82) Seg-9,Anekal-Attibele Rd (SH-82),8,SH,12.737272727272728,77.73590909090909,12.741818181818182,77.74272727272727,,
516,Anekal-Attibele Rd (SH-82) Seg-10,Anekal-Attibele Rd (SH-82),9,SH,12.741818181818182,77.74272727272727,12.746363636363636,77.74954545454545,,
517,Anekal-Attibele Rd (SH-82) Seg-11,Anekal-Attibele Rd (SH-82),10,SH,12.746363636363636,77.74954545454545,12.75090909090909,77.75636363636363,,
518,Anekal-Attibele Rd (SH-82) Seg-12,Anekal-Attibele Rd (SH-82),11,SH,12.75090909090909,77.75636363636363,12.755454545454546,77.76318181818182,,
519,Anekal-Attibele Rd (SH-82) Seg-13,Anekal-Attibele Rd (SH-82),12,SH,12.755454545454546,77.76318181818182,12.76,77.77,,
520,Anekal-Attibele Rd (SH-82) Seg-14,Anekal-Attibele Rd (SH-82),13,SH,12.76,77.77,12.762307692307692,77.7776923076923,,
521,Anekal-Attibele Rd (SH-82) Seg-15,Anekal-Attibele Rd (SH-82),14,SH,12.762307692307692,77.7776923076923,12.764615384615384,77.78538461538461,,
522,Anekal-Attibele Rd (SH-82) Seg-16,Anekal-Attibele Rd (SH-82),15,SH,12.764615384615384,77.78538461538461,12.766923076923076,77.79307692307692,,
523,Anekal-Attibele Rd (SH-82) Seg-17,Anekal-Attibele Rd (SH-82),16,SH,12.766923076923076,77.79307692307692,12.769230769230768,77.80076923076923,,
524,Anekal-Attibele Rd (SH-82) Seg-18,Anekal-Attibele Rd (SH-82),17,SH,12.769230769230768,77.80076923076923,12.77153846153846,77.80846153846154,,
525,Anekal-Attibele Rd (SH-82) Seg-19,Anekal-Attibele Rd (SH-82),18,SH,12.77153846153846,77.80846153846154,12.773846153846153,77.81615384615385,,
526,Anekal-Attibele Rd (SH-82) Seg-20,Anekal-Attibele Rd (SH-82),19,SH,12.773846153846153,77.81615384615385,12.776153846153846,77.82384615384615,,
527,Anekal-Attibele Rd (SH-82) Seg-21,Anekal-Attibele Rd (SH-82),20,SH,12.776153846153846,77.82384615384615,12.778461538461539,77.83153846153846,,
528,Anekal-Attibele Rd (SH-82) Seg-22,Anekal-Attibele Rd (SH-82),21,SH,12.778461538461539,77.83153846153846,12.78076923076923,77.83923076923077,,
529,Anekal-Attibele Rd (SH-82) Seg-23,Anekal-Attibele Rd (SH-82),22,SH,12.78076923076923,77.83923076923077,12.783076923076923,77.84692307692308,,
530,Anekal-Attibele Rd (SH-82) Seg-24,Anekal-Attibele Rd (SH-82),23,SH,12.783076923076923,77.84692307692308,12.785384615384615,77.85461538461539,,
531,Anekal-Attibele Rd (SH-82) Seg-25,Anekal-Attibele Rd (SH-82),24,SH,12.785384615384615,77.85461538461539,12.787692307692307,77.8623076923077,,
532,Anekal-Attibele Rd (SH-82) Seg-26,Anekal-Attibele Rd (SH-82),25,SH,12.787692307692307,77.8623076923077,12.79,77.87,,
533,Arterial Rd Zone0-533,Arterial Rd Zone0-533,0,Arterial,12.932811864007707,77.61068484861616,12.934365919867057,77.60872217485212,0.0,Urban
534,Arterial Rd Zone0-534,Arterial Rd Zone0-534,0,Arterial,12.980843300799275,77.55345922466337,12.98298328584666,77.55574289898308,0.0,Urban
535,Arterial Rd Zone0-535,Arterial Rd Zone0-535,0,Arterial,12.986962786066767,77.56255289414818,12.983680444936748,77.56380360414596,0.0,Urban
536,Arterial Rd Zone0-536,Arterial Rd Zone0-536,0,Arterial,12.941318252336012,77.56080745153791,12.941543705966422,77.55625859180302,0.0,Urban
537,Arterial Rd Zone0-537,Arterial Rd Zone0-537,0,Arterial,12.985942153789361,77.63519071539497,12.983399029090144,77.6357444975463,0.0,Urban
538,Arterial Rd Zone0-538,Arterial Rd Zone0-538,0,Arterial,13.01102147706345,77.58622500070561,13.009503581386664,77.5892432527395,0.0,Urban
539,Arterial Rd Zone0-539,Arterial Rd Zone0-539,0,Arterial,12.964658880182679,77.59569583672804,12.9651268427378,77.59898253070855,0.0,Urban
540,Arterial Rd Zone0-540,Arterial Rd Zone0-540,0,Arterial,12.957143910293722,77.63049906031871,12.958688096091002,77.62771115215627,0.0,Urban
541,Arterial Rd Zone0-541,Arterial Rd Zone0-540,1,Arterial,12.958688096091002,77.62771115215627,12.960128259491963,77.62411429579716,0.0,Urban
542,Arterial Rd Zone0-542,Arterial Rd Zone0-542,0,Arterial,12.982394289399979,77.59511276928876,12.983277315561878,77.59127732593063,0.0,Urban
543,Arterial Rd Zone0-543,Arterial Rd Zone0-543,0,Arterial,12.9490717915461,77.58394393737125,12.951470707973916,77.58691194940909,0.0,Urban
544,Arterial Rd Zone0-544,Arterial Rd Zone0-544,0,Arterial,12.97447510144581,77.5633857299528,12.97214809568967,77.56068678518709,0.0,Urban
545,Arterial Rd Zone0-545,Arterial Rd Zone0-545,0,Arterial,12.970064128070888,77.5952619368841,12.970985358003905,77.59943996376045,0.0,Urban
546,Arterial Rd Zone0-546,Arterial Rd Zone0-546,0,Arterial,12.970982572841903,77.59777135441692,12.97003399140889,77.60123586259925,0.0,Urban
547,Arterial Rd Zone0-547,Arterial Rd Zone0-547,0,Arterial,12.941725746335063,77.61504595143268,12.942627510100174,77.61287089547068,0.0,Urban
548,Arterial Rd Zone0-548,Arterial Rd Zone0-548,0,Arterial,12.93366836337906,77.60410629616031,12.935041438975528,77.60636629237116,0.0,Urban
549,Arterial Rd Zone0-549,Arterial Rd Zone0-549,0,Arterial,12.953914219973027,77.61142512769652,12.952938749155251,77.61440916851822,0.0,Urban
550,Arterial Rd Zone0-550,Arterial Rd Zone0-550,0,Arterial,12.977796773548906,77.59304785107376,12.98019028283398,77.5914582059985,0.0,Urban
551,Arterial Rd Zone0-551,Arterial Rd Zone0-551,0,Arterial,12.962905867338625,77.55233441807688,12.960560457046432,77.55312713334243,0.0,Urban
552,Arterial Rd Zone0-552,Arterial Rd Zone0-552,0,Arterial,12.978864353913627,77.61875768980744,12.977951594161594,77.62131110823638,0.0,Urban
553,Arterial Rd Zone0-553,Arterial Rd Zone0-553,0,Arterial,12.963781311076977,77.55329735583466,12.96053338201758,77.55481252667538,0.0,Urban
554,Arterial Rd Zone0-554,Arterial Rd Zone0-554,0,Arterial,12.967659356291044,77.59696391122463,12.970552736342997,77.59775844263888,0.0,Urban
555,Arterial Rd Zone0-555,Arterial Rd Zone0-555,0,Arterial,12.96683695083806,77.5915986550384,12.968540812907074,77.5948073901015,0.0,Urban
556,Arterial Rd Zone0-556,Arterial Rd Zone0-555,1,Arterial,12.968540812907074,77.5948073901015,12.970536736733683,77.59786108509333,0.0,Urban
557,Arterial Rd Zone0-557,Arterial Rd Zone0-557,0,Arterial,12.920105957044758,77.60049993432462,12.920789800930592,77.59713634686956,0.0,Urban
558,Arterial Rd Zone0-558,Arterial Rd Zone0-558,0,Arterial,12.925968363881715,77.57194085965402,12.923010843882212,77.57245112533724,0.0,Urban
559,Arterial Rd Zone0-559,Arterial Rd Zone0-559,0,Arterial,12.995106539791527,77.59789588857701,12.996290981542089,77.59555753732651,0.0,Urban
560,Arterial Rd Zone0-560,Arterial Rd Zone0-559,1,Arterial,12.996290981542089,77.59555753732651,12.997513731095719,77.59332364040893,0.0,Urban
561,Arterial Rd Zone0-561,Arterial Rd Zone0-561,0,Arterial,12.96340794528842,77.58145896746328,12.963048567506924,77.57892542183222,0.0,Urban
562,Arterial Rd Zone0-562,Arterial Rd Zone0-562,0,Arterial,12.983701765062948,77.59757424380652,12.979822963734755,77.5961453872318,0.0,Urban
563,Arterial Rd Zone0-563,Arterial Rd Zone0-563,0,Arterial,12.987997416013428,77.58946958402062,12.987278145488018,77.592277002615,0.0,Urban
564,Arterial Rd Zone0-564,Arterial Rd Zone0-564,0,Arterial,12.980145816954572,77.59714246586,12.976234660646078,77.59887639046096,0.0,Urban
565,Arterial Rd Zone0-565,Arterial Rd Zone0-564,1,Arterial,12.976234660646078,77.59887639046096,12.972117755280635,77.59999407097492,0.0,Urban
566,Arterial Rd Zone0-566,Arterial Rd Zone0-566,0,Arterial,12.960311369763248,77.62094657944031,12.960737907994256,77.61780205601643,0.0,Urban
567,Arterial Rd Zone0-567,Arterial Rd Zone0-567,0,Arterial,12.968442824916487,77.63589719720034,12.970774872606869,77.63489381442122,0.0,Urban
568,Arterial Rd Zone0-568,Arterial Rd Zone0-568,0,Arterial,12.975162282684083,77.60227666960665,12.972976120730866,77.60065999161407,0.0,Urban
569,Arterial Rd Zone0-569,Arterial Rd Zone0-568,1,Arterial,12.972976120730866,77.60065999161407,12.969483622359794,77.5986522872191,0.0,Urban
