segment_id,road_name,corridor_base,corridor_seq,corridor_type,functional_class,urban_rural_flag,segment_length_km,lane_count,median_presence,intersection_density,posted_speed_limit,start_lat,start_lon,end_lat,end_lon,geometry,dist_from_center_km
542,Arterial Rd Zone0-542,Arterial Rd Zone0-542,0,Arterial,Arterial,Urban,0.427,5,True,1.78,60,12.98239428939998,77.59511276928876,12.983277315561878,77.59127732593063,"LINESTRING(77.595113 12.982394, 77.591277 12.983277)",1.2
543,Arterial Rd Zone0-543,Arterial Rd Zone0-543,0,Arterial,Arterial,Urban,0.418,6,False,1.91,40,12.9490717915461,77.58394393737125,12.951470707973916,77.58691194940909,"LINESTRING(77.583944 12.949072, 77.586912 12.951471)",2.76
544,Arterial Rd Zone0-544,Arterial Rd Zone0-544,0,Arterial,Arterial,Urban,0.39,2,True,2.38,50,12.97447510144581,77.5633857299528,12.97214809568967,77.56068678518709,"LINESTRING(77.563386 12.974475, 77.560687 12.972148)",3.4
545,Arterial Rd Zone0-545,Arterial Rd Zone0-545,0,Arterial,Arterial,Urban,0.464,2,False,2.67,50,12.970064128070888,77.5952619368841,12.970985358003905,77.59943996376045,"LINESTRING(77.595262 12.970064, 77.59944 12.970985)",0.19
546,Arterial Rd Zone0-546,Arterial Rd Zone0-546,0,Arterial,Arterial,Urban,0.39,4,False,2.53,50,12.970982572841905,77.59777135441692,12.97003399140889,77.60123586259925,"LINESTRING(77.597771 12.970983, 77.601236 12.970034)",0.35
547,Arterial Rd Zone0-547,Arterial Rd Zone0-547,0,Arterial,Arterial,Urban,0.256,2,True,1.75,60,12.941725746335065,77.61504595143268,12.942627510100174,77.61287089547068,"LINESTRING(77.615046 12.941726, 77.612871 12.942628)",3.99
548,Arterial Rd Zone0-548,Arterial Rd Zone0-548,0,Arterial,Arterial,Urban,0.289,6,False,2.21,50,12.93366836337906,77.60410629616031,12.935041438975528,77.60636629237116,"LINESTRING(77.604106 12.933668, 77.606366 12.935041)",4.34
549,Arterial Rd Zone0-549,Arterial Rd Zone0-549,0,Arterial,Arterial,Urban,0.341,6,True,2.05,40,12.953914219973027,77.61142512769652,12.952938749155251,77.61440916851822,"LINESTRING(77.611425 12.953914, 77.614409 12.952939)",2.68
550,Arterial Rd Zone0-550,Arterial Rd Zone0-550,0,Arterial,Arterial,Urban,0.317,3,False,1.91,40,12.977796773548906,77.59304785107376,12.98019028283398,77.5914582059985,"LINESTRING(77.593048 12.977797, 77.591458 12.98019)",0.71
551,Arterial Rd Zone0-551,Arterial Rd Zone0-551,0,Arterial,Arterial,Urban,0.275,3,True,1.96,40,12.962905867338623,77.55233441807688,12.960560457046432,77.55312713334243,"LINESTRING(77.552334 12.962906, 77.553127 12.96056)",4.68
552,Arterial Rd Zone0-552,Arterial Rd Zone0-552,0,Arterial,Arterial,Urban,0.295,5,True,2.44,40,12.978864353913629,77.61875768980744,12.977951594161594,77.62131110823638,"LINESTRING(77.618758 12.978864, 77.621311 12.977952)",2.74
553,Arterial Rd Zone0-553,Arterial Rd Zone0-553,0,Arterial,Arterial,Urban,0.397,4,False,2.28,40,12.963781311076977,77.55329735583466,12.96053338201758,77.55481252667538,"LINESTRING(77.553297 12.963781, 77.554813 12.960533)",4.56
554,Arterial Rd Zone0-554,Arterial Rd Zone0-554,0,Arterial,Arterial,Urban,0.333,2,True,2.12,40,12.967659356291044,77.59696391122463,12.970552736342997,77.59775844263888,"LINESTRING(77.596964 12.967659, 77.597758 12.970553)",0.51
555,Arterial Rd Zone0-555,Arterial Rd Zone0-555,0,Arterial,Arterial,Urban,0.396,5,True,1.82,50,12.96683695083806,77.5915986550384,12.968540812907074,77.5948073901015,"LINESTRING(77.591599 12.966837, 77.594807 12.968541)",0.62
556,Arterial Rd Zone0-556,Arterial Rd Zone0-555,1,Arterial,Arterial,Urban,0.398,5,False,2.58,50,12.968540812907074,77.5948073901015,12.970536736733685,77.59786108509333,"LINESTRING(77.594807 12.968541, 77.597861 12.970537)",0.34
557,Arterial Rd Zone0-557,Arterial Rd Zone0-557,0,Arterial,Arterial,Urban,0.372,2,True,2.29,60,12.920105957044758,77.60049993432462,12.920789800930592,77.59713634686956,"LINESTRING(77.6005 12.920106, 77.597136 12.92079)",5.76
558,Arterial Rd Zone0-558,Arterial Rd Zone0-558,0,Arterial,Arterial,Urban,0.333,5,False,1.93,50,12.925968363881717,77.57194085965402,12.923010843882212,77.57245112533724,"LINESTRING(77.571941 12.925968, 77.572451 12.923011)",5.64
559,Arterial Rd Zone0-559,Arterial Rd Zone0-559,0,Arterial,Arterial,Urban,0.286,4,False,1.86,50,12.995106539791529,77.59789588857701,12.996290981542089,77.59555753732651,"LINESTRING(77.597896 12.995107, 77.595558 12.996291)",2.64
560,Arterial Rd Zone0-560,Arterial Rd Zone0-559,1,Arterial,Arterial,Urban,0.278,6,False,2.12,50,12.996290981542089,77.59555753732651,12.99751373109572,77.59332364040893,"LINESTRING(77.595558 12.996291, 77.593324 12.997514)",2.75
561,Arterial Rd Zone0-561,Arterial Rd Zone0-561,0,Arterial,Arterial,Urban,0.277,6,True,2.31,40,12.96340794528842,77.58145896746328,12.963048567506924,77.57892542183222,"LINESTRING(77.581459 12.963408, 77.578925 12.963049)",1.69
562,Arterial Rd Zone0-562,Arterial Rd Zone0-562,0,Arterial,Arterial,Urban,0.458,5,False,2.15,40,12.983701765062948,77.59757424380652,12.979822963734756,77.5961453872318,"LINESTRING(77.597574 12.983702, 77.596145 12.979823)",1.38
563,Arterial Rd Zone0-563,Arterial Rd Zone0-563,0,Arterial,Arterial,Urban,0.315,3,False,2.01,50,12.987997416013428,77.58946958402062,12.987278145488018,77.592277002615,"LINESTRING(77.58947 12.987997, 77.592277 12.987278)",1.91
564,Arterial Rd Zone0-564,Arterial Rd Zone0-564,0,Arterial,Arterial,Urban,0.474,3,True,1.96,60,12.980145816954572,77.59714246586,12.976234660646078,77.59887639046096,"LINESTRING(77.597142 12.980146, 77.598876 12.976235)",0.99
565,Arterial Rd Zone0-565,Arterial Rd Zone0-564,1,Arterial,Arterial,Urban,0.474,5,False,2.02,50,12.976234660646078,77.59887639046096,12.972117755280635,77.59999407097492,"LINESTRING(77.598876 12.976235, 77.599994 12.972118)",0.69
566,Arterial Rd Zone0-566,Arterial Rd Zone0-566,0,Arterial,Arterial,Urban,0.344,2,True,1.69,40,12.960311369763248,77.62094657944031,12.960737907994256,77.61780205601643,"LINESTRING(77.620947 12.960311, 77.617802 12.960738)",3.12
567,Arterial Rd Zone0-567,Arterial Rd Zone0-567,0,Arterial,Arterial,Urban,0.281,3,False,1.79,50,12.968442824916488,77.63589719720034,12.970774872606867,77.63489381442122,"LINESTRING(77.635897 12.968443, 77.634894 12.970775)",4.49
568,Arterial Rd Zone0-568,Arterial Rd Zone0-568,0,Arterial,Arterial,Urban,0.3,4,False,2.59,40,12.975162282684083,77.60227666960665,12.972976120730866,77.60065999161407,"LINESTRING(77.602277 12.975162, 77.60066 12.972976)",0.92
569,Arterial Rd Zone0-569,Arterial Rd Zone0-568,1,Arterial,Arterial,Urban,0.445,6,False,1.77,40,12.972976120730866,77.60065999161407,12.969483622359794,77.5986522872191,"LINESTRING(77.60066 12.972976, 77.598652 12.969484)",0.67
570,Arterial Rd Zone0-570,Arterial Rd Zone0-570,0,Arterial,Arterial,Urban,0.283,5,False,2.26,50,12.988337365172868,77.61642880555705,12.990876747750754,77.61665757262566,"LINESTRING(77.616429 12.988337, 77.616658 12.990877)",3.01
571,Arterial Rd Zone0-571,Arterial Rd Zone0-571,0,Arterial,Arterial,Urban,0.3,6,False,2.45,40,12.965019667101318,77.5943312909747,12.964092557903095,77.59172664786027,"LINESTRING(77.594331 12.96502, 77.591727 12.964093)",0.73
572,Arterial Rd Zone0-572,Arterial Rd Zone0-572,0,Arterial,Arterial,Urban,0.483,2,True,1.92,40,12.96892552617197,77.5550117028516,12.97187629129132,77.55827948618912,"LINESTRING(77.555012 12.968926, 77.558279 12.971876)",4.3
573,Arterial Rd Zone0-573,Arterial Rd Zone0-573,0,Arterial,Arterial,Urban,0.322,3,False,2.22,50,12.955374333230411,77.59579637351159,12.95386610250735,77.59325769126454,"LINESTRING(77.595796 12.955374, 77.593258 12.953866)",1.81
574,Arterial Rd Zone0-574,Arterial Rd Zone0-573,1,Arterial,Arterial,Urban,0.257,3,True,1.89,40,12.95386610250735,77.59325769126454,12.953200295365626,77.59098968321376,"LINESTRING(77.593258 12.953866, 77.59099 12.9532)",1.98
575,Arterial Rd Zone0-575,Arterial Rd Zone0-575,0,Arterial,Arterial,Urban,0.492,5,True,2.16,50,12.99855890270033,77.61631001881803,13.00137441596578,77.61981772535842,"LINESTRING(77.61631 12.998559, 77.619818 13.001374)",3.81
576,Arterial Rd Zone0-576,Arterial Rd Zone0-576,0,Arterial,Arterial,Urban,0.255,4,True,2.09,50,12.988493122075026,77.54583529137714,12.986248673488596,77.54631405320775,"LINESTRING(77.545835 12.988493, 77.546314 12.986249)",5.61
577,Arterial Rd Zone0-577,Arterial Rd Zone0-577,0,Arterial,Arterial,Urban,0.402,3,False,2.14,40,12.984599005049306,77.55056819622041,12.98499275129994,77.55425801321103,"LINESTRING(77.550568 12.984599, 77.554258 12.984993)",4.99
578,Arterial Rd Zone0-578,Arterial Rd Zone0-578,0,Arterial,Arterial,Urban,0.414,5,False,2.03,50,12.943795943835212,77.61206688365539,12.941178629137848,77.6147804193217,"LINESTRING(77.612067 12.943796, 77.61478 12.941179)",3.63
579,Arterial Rd Zone0-579,Arterial Rd Zone0-579,0,Arterial,Arterial,Urban,0.455,5,False,2.48,40,12.971933037868292,77.61977513928196,12.972275505222887,77.62395891602442,"LINESTRING(77.619775 12.971933, 77.623959 12.972276)",2.73
580,Arterial Rd Zone0-580,Arterial Rd Zone0-580,0,Arterial,Arterial,Urban,0.328,6,True,2.54,60,12.96861717220554,77.59253567255854,12.970408746940564,77.59494226468553,"LINESTRING(77.592536 12.968617, 77.594942 12.970409)",0.4
581,Arterial Rd Zone0-581,Arterial Rd Zone0-580,1,Arterial,Arterial,Urban,0.481,4,True,2.3,50,12.970408746940564,77.59494226468553,12.97370454892773,77.59781858751853,"LINESTRING(77.594942 12.970409, 77.597819 12.973705)",0.14
582,Arterial Rd Zone0-582,Arterial Rd Zone0-582,0,Arterial,Arterial,Urban,0.264,2,True,2.3,40,12.980361186670349,77.60758449387794,12.982139364470386,77.60920323388414,"LINESTRING(77.607584 12.980361, 77.609203 12.982139)",1.71
583,Arterial Rd Zone0-583,Arterial Rd Zone0-583,0,Arterial,Arterial,Urban,0.33,6,False,2.02,50,12.969174858023749,77.59299545147641,12.96792302536194,77.59023338796777,"LINESTRING(77.592995 12.969175, 77.590233 12.967923)",0.32
584,Arterial Rd Zone0-584,Arterial Rd Zone0-584,0,Arterial,Arterial,Urban,0.31,2,False,2.29,50,12.999672175112362,77.55553727791823,13.00235435917231,77.55630841069929,"LINESTRING(77.555537 12.999672, 77.556308 13.002354)",5.26
585,Arterial Rd Zone0-585,Arterial Rd Zone0-585,0,Arterial,Arterial,Urban,0.382,2,False,2.17,40,12.944898651346996,77.6105126575652,12.948167493602448,77.6115852281192,"LINESTRING(77.610513 12.944899, 77.611585 12.948167)",3.43
586,Arterial Rd Zone0-586,Arterial Rd Zone0-586,0,Arterial,Arterial,Urban,0.462,5,False,2.27,50,13.014271959584082,77.60942723757618,13.017969718409216,77.60748904535282,"LINESTRING(77.609427 13.014272, 77.607489 13.01797)",5.01
587,Arterial Rd Zone0-587,Arterial Rd Zone0-587,0,Arterial,Arterial,Urban,0.446,4,False,1.75,40,12.9886020436773,77.54314096996276,12.989339909454458,77.53909961911127,"LINESTRING(77.543141 12.988602, 77.5391 12.98934)",5.89
588,Arterial Rd Zone0-588,Arterial Rd Zone0-588,0,Arterial,Arterial,Urban,0.347,5,True,2.46,40,12.942738977503662,77.59194622855335,12.94469056971799,77.58944877349447,"LINESTRING(77.591946 12.942739, 77.589449 12.944691)",3.22
589,Arterial Rd Zone0-589,Arterial Rd Zone0-589,0,Arterial,Arterial,Urban,0.309,2,True,1.81,60,12.980797226281286,77.60597492823511,12.978047943273973,77.60636963458097,"LINESTRING(77.605975 12.980797, 77.60637 12.978048)",1.6
590,Arterial Rd Zone0-590,Arterial Rd Zone0-590,0,Arterial,Arterial,Urban,0.325,5,True,2.14,50,12.96233313910249,77.61256158790412,12.960210644680124,77.61462078281009,"LINESTRING(77.612562 12.962333, 77.614621 12.960211)",2.2
591,Arterial Rd Zone0-591,Arterial Rd Zone0-591,0,Arterial,Arterial,Urban,0.463,4,False,1.63,40,12.922423543575093,77.60068204140948,12.920455471593916,77.60444701386476,"LINESTRING(77.600682 12.922424, 77.604447 12.920455)",5.51
592,Arterial Rd Zone0-592,Arterial Rd Zone0-592,0,Arterial,Arterial,Urban,0.435,6,False,1.73,50,12.929035121934843,77.58549076955018,12.926412974026908,77.58251797028545,"LINESTRING(77.585491 12.929035, 77.582518 12.926413)",4.83
593,Arterial Rd Zone0-593,Arterial Rd Zone0-593,0,Arterial,Arterial,Urban,0.274,5,True,2.22,50,12.995670011061168,77.5650156031577,12.997334497715272,77.56688336753608,"LINESTRING(77.565016 12.99567, 77.566883 12.997334)",4.18
594,Arterial Rd Zone0-594,Arterial Rd Zone0-594,0,Arterial,Arterial,Urban,0.451,6,True,1.83,40,12.97580220767302,77.59276407873301,12.978438182238945,77.59592752200118,"LINESTRING(77.592764 12.975802, 77.595928 12.978438)",0.51
595,Arterial Rd Zone0-595,Arterial Rd Zone0-594,1,Arterial,Arterial,Urban,0.446,5,True,2.09,50,12.978438182238945,77.59592752200118,12.980871878687744,77.59920436920154,"LINESTRING(77.595928 12.978438, 77.599204 12.980872)",0.77
596,Arterial Rd Zone0-596,Arterial Rd Zone0-596,0,Arterial,Arterial,Urban,0.405,6,False,1.68,40,12.97051300784681,77.6470638451803,12.96744057379254,77.64506084986951,"LINESTRING(77.647064 12.970513, 77.645061 12.967441)",5.69
597,Arterial Rd Zone0-597,Arterial Rd Zone0-597,0,Arterial,Arterial,Urban,0.442,2,False,2.34,50,12.944170286904493,77.58082566775545,12.940287874273588,77.58169035750396,"LINESTRING(77.580826 12.94417, 77.58169 12.940288)",3.4
598,Arterial Rd Zone0-598,Arterial Rd Zone0-598,0,Arterial,Arterial,Urban,0.28,5,False,1.73,50,12.950037947188497,77.5786102143095,12.952322743420002,77.57752908024095,"LINESTRING(77.57861 12.950038, 77.577529 12.952323)",2.96
599,Collector Rd Zone0-599,Collector Rd Zone0-599,0,Collector,Collector,Urban,0.301,3,False,2.97,40,12.940589369113765,77.61245880532873,12.9410008422237,77.60971723139937,"LINESTRING(77.612459 12.940589, 77.609717 12.941001)",3.95
600,Collector Rd Zone0-600,Collector Rd Zone0-600,0,Collector,Collector,Urban,0.274,3,False,3.56,30,12.9662966033987,77.63654573804375,12.964675719125417,77.63845183609267,"LINESTRING(77.636546 12.966297, 77.638452 12.964676)",4.58
601,Collector Rd Zone0-601,Collector Rd Zone0-601,0,Collector,Collector,Urban,0.334,2,False,3.25,40,12.92480131572158,77.61434958777313,12.92257239334734,77.61640942520017,"LINESTRING(77.61435 12.924801, 77.616409 12.922572)",5.63
602,Collector Rd Zone0-602,Collector Rd Zone0-602,0,Collector,Collector,Urban,0.358,3,False,3.36,40,12.929775398909168,77.60019485083258,12.927477581824576,77.60251289754856,"LINESTRING(77.600195 12.929775, 77.602513 12.927478)",4.69
603,Collector Rd Zone0-603,Collector Rd Zone0-602,1,Collector,Collector,Urban,0.268,2,False,3.69,30,12.927477581824576,77.60251289754856,12.925367678647902,77.6037130456371,"LINESTRING(77.602513 12.927478, 77.603713 12.925368)",4.98
604,Collector Rd Zone0-604,Collector Rd Zone0-604,0,Collector,Collector,Urban,0.252,2,False,2.58,30,12.996416620536486,77.61909993410126,12.994487752424412,77.6178739638286,"LINESTRING(77.6191 12.996417, 77.617874 12.994488)",3.83
605,Collector Rd Zone0-605,Collector Rd Zone0-605,0,Collector,Collector,Urban,0.296,4,False,3.29,30,12.959055861688643,77.63853768302768,12.956485318993211,77.63924068123745,"LINESTRING(77.638538 12.959056, 77.639241 12.956485)",4.96
606,Collector Rd Zone0-606,Collector Rd Zone0-606,0,Collector,Collector,Urban,0.293,4,False,3.41,40,13.00404065296176,77.62234796877895,13.006676107758164,77.6222975738386,"LINESTRING(77.622348 13.004041, 77.622298 13.006676)",4.7
607,Collector Rd Zone0-607,Collector Rd Zone0-606,1,Collector,Collector,Urban,0.266,3,False,3.39,30,13.006676107758164,77.6222975738386,13.00903194016064,77.62274625207309,"LINESTRING(77.622298 13.006676, 77.622746 13.009032)",4.92
608,Collector Rd Zone0-608,Collector Rd Zone0-608,0,Collector,Collector,Urban,0.255,4,False,3.44,40,12.95047262049427,77.56470981621403,12.952403940483787,77.56597527718348,"LINESTRING(77.56471 12.950473, 77.565975 12.952404)",4.0
609,Collector Rd Zone0-609,Collector Rd Zone0-608,1,Collector,Collector,Urban,0.272,2,True,2.64,40,12.952403940483787,77.56597527718348,12.954644090602702,77.56698194512079,"LINESTRING(77.565975 12.952404, 77.566982 12.954644)",3.77
610,Collector Rd Zone0-610,Collector Rd Zone0-610,0,Collector,Collector,Urban,0.251,4,False,2.85,30,12.980668859589665,77.58874623131597,12.97941372348432,77.58681809766368,"LINESTRING(77.588746 12.980669, 77.586818 12.979414)",1.19
611,Collector Rd Zone0-611,Collector Rd Zone0-611,0,Collector,Collector,Urban,0.259,2,False,3.55,30,12.98201072070789,77.5627326935764,12.982178131651503,77.56511711005388,"LINESTRING(77.562733 12.982011, 77.565117 12.982178)",3.64
612,Collector Rd Zone0-612,Collector Rd Zone0-611,1,Collector,Collector,Urban,0.39,3,False,3.36,50,12.982178131651503,77.56511711005388,12.981797938115578,77.56869373517567,"LINESTRING(77.565117 12.982178, 77.568694 12.981798)",3.4
613,Collector Rd Zone0-613,Collector Rd Zone0-613,0,Collector,Collector,Urban,0.269,2,False,2.85,30,12.99141413412656,77.5616431788543,12.99375856642019,77.56226332829809,"LINESTRING(77.561643 12.991414, 77.562263 12.993759)",4.2
614,Collector Rd Zone0-614,Collector Rd Zone0-614,0,Collector,Collector,Urban,0.361,3,False,2.51,30,12.944028327137278,77.56446578996494,12.945954289623174,77.56178577466147,"LINESTRING(77.564466 12.944028, 77.561786 12.945954)",4.48
615,Collector Rd Zone0-615,Collector Rd Zone0-615,0,Collector,Collector,Urban,0.259,3,True,3.42,30,12.967951784369324,77.58005521657027,12.970259718448776,77.57975911719096,"LINESTRING(77.580055 12.967952, 77.579759 12.97026)",1.63
616,Collector Rd Zone0-616,Collector Rd Zone0-616,0,Collector,Collector,Urban,0.264,3,False,2.92,40,12.973309017792769,77.59303703232416,12.972711984636202,77.59067683039885,"LINESTRING(77.593037 12.973309, 77.590677 12.972712)",0.25
617,Collector Rd Zone0-617,Collector Rd Zone0-617,0,Collector,Collector,Urban,0.337,3,True,3.3,30,12.920411088296207,77.60859482688815,12.92105407980671,77.60556072587488,"LINESTRING(77.608595 12.920411, 77.605561 12.921054)",5.89
618,Collector Rd Zone0-618,Collector Rd Zone0-618,0,Collector,Collector,Urban,0.348,2,False,2.83,30,12.9553882589261,77.6443686494552,12.952627204648204,77.6428566544915,"LINESTRING(77.644369 12.955388, 77.642857 12.952627)",5.69
619,Collector Rd Zone0-619,Collector Rd Zone0-619,0,Collector,Collector,Urban,0.268,3,False,3.86,40,12.963587318316977,77.59416807130869,12.961599544366813,77.59557250338878,"LINESTRING(77.594168 12.963587, 77.595573 12.9616)",0.89
620,Collector Rd Zone0-620,Collector Rd Zone0-620,0,Collector,Collector,Urban,0.346,4,False,2.83,40,12.966534650479783,77.60912250192038,12.963738453997706,77.6105192131357,"LINESTRING(77.609123 12.966535, 77.610519 12.963738)",1.67
621,Collector Rd Zone0-621,Collector Rd Zone0-621,0,Collector,Collector,Urban,0.256,3,True,3.3,40,12.976063391207886,77.61680760086321,12.974107597307926,77.61556367481685,"LINESTRING(77.616808 12.976063, 77.615564 12.974108)",2.46
622,Collector Rd Zone0-622,Collector Rd Zone0-622,0,Collector,Collector,Urban,0.356,3,False,2.75,40,12.975514904516896,77.62059127921195,12.972640032486389,77.61914697961454,"LINESTRING(77.620591 12.975515, 77.619147 12.97264)",2.85
623,Collector Rd Zone0-623,Collector Rd Zone0-623,0,Collector,Collector,Urban,0.315,2,False,3.53,30,12.957347420779064,77.6277030860746,12.95800812257996,77.62487369074807,"LINESTRING(77.627703 12.957347, 77.624874 12.958008)",3.92
624,Collector Rd Zone0-624,Collector Rd Zone0-624,0,Collector,Collector,Urban,0.389,3,True,3.41,40,12.952167426718706,77.5930004082158,12.951875666030569,77.58942442266597,"LINESTRING(77.593 12.952167, 77.589424 12.951876)",2.17
625,Collector Rd Zone0-625,Collector Rd Zone0-624,1,Collector,Collector,Urban,0.329,4,False,2.97,40,12.951875666030569,77.58942442266597,12.951635512728949,77.58640173505185,"LINESTRING(77.589424 12.951876, 77.586402 12.951636)",2.26
626,Collector Rd Zone0-626,Collector Rd Zone0-626,0,Collector,Collector,Urban,0.261,3,False,3.97,40,12.9804703684978,77.57972114245074,12.978122330609883,77.5798098750435,"LINESTRING(77.579721 12.98047, 77.57981 12.978122)",1.89
627,Collector Rd Zone0-627,Collector Rd Zone0-627,0,Collector,Collector,Urban,0.298,2,False,3.75,40,12.971025837317406,77.5976254899989,12.969676035019488,77.59999714170381,"LINESTRING(77.597625 12.971026, 77.599997 12.969676)",0.33
628,Collector Rd Zone0-628,Collector Rd Zone0-628,0,Collector,Collector,Urban,0.274,4,False,3.28,30,12.971969940514636,77.59387943586458,12.97349642547846,77.59190002740182,"LINESTRING(77.593879 12.97197, 77.5919 12.973496)",0.09
629,Collector Rd Zone0-629,Collector Rd Zone0-629,0,Collector,Collector,Urban,0.366,4,False,3.95,30,12.967324573597322,77.5995815986254,12.970508427829431,77.59870825574741,"LINESTRING(77.599582 12.967325, 77.598708 12.970508)",0.72
630,Collector Rd Zone0-630,Collector Rd Zone0-629,1,Collector,Collector,Urban,0.354,3,False,3.31,40,12.970508427829431,77.59870825574741,12.973469307442302,77.5975135870298,"LINESTRING(77.598708 12.970508, 77.597514 12.973469)",0.46
631,Collector Rd Zone0-631,Collector Rd Zone0-631,0,Collector,Collector,Urban,0.329,2,False,3.9,30,12.958327177741111,77.57794732698711,12.961282283129448,77.57815203840347,"LINESTRING(77.577947 12.958327, 77.578152 12.961282)",2.33
632,Collector Rd Zone0-632,Collector Rd Zone0-632,0,Collector,Collector,Urban,0.377,4,False,3.15,40,12.9762281569058,77.58671743640309,12.97960639704946,77.58648036344958,"LINESTRING(77.586717 12.976228, 77.58648 12.979606)",1.0
633,Collector Rd Zone0-633,Collector Rd Zone0-633,0,Collector,Collector,Urban,0.364,2,False,4.11,40,12.964347286621464,77.59710929220186,12.961792027617191,77.59920808269138,"LINESTRING(77.597109 12.964347, 77.599208 12.961792)",0.85
634,Collector Rd Zone0-634,Collector Rd Zone0-634,0,Collector,Collector,Urban,0.257,4,False,2.7,30,12.986424620860724,77.61572594317626,12.987397073506358,77.61787907850396,"LINESTRING(77.615726 12.986425, 77.617879 12.987397)",2.82
635,Collector Rd Zone0-635,Collector Rd Zone0-634,1,Collector,Collector,Urban,0.294,3,True,3.55,30,12.987397073506358,77.61787907850396,12.988879140952184,77.62012961138575,"LINESTRING(77.617879 12.987397, 77.62013 12.988879)",3.07
636,Collector Rd Zone0-636,Collector Rd Zone0-636,0,Collector,Collector,Urban,0.377,3,False,2.94,30,12.939928429777671,77.59597106295607,12.942857823575622,77.59772638865027,"LINESTRING(77.595971 12.939928, 77.597726 12.942858)",3.52
637,Collector Rd Zone0-637,Collector Rd Zone0-637,0,Collector,Collector,Urban,0.306,4,False,3.08,30,12.95473496177203,77.56302381222348,12.954957477015586,77.56021345173086,"LINESTRING(77.563024 12.954735, 77.560213 12.954957)",3.9
638,Collector Rd Zone0-638,Collector Rd Zone0-638,0,Collector,Collector,Urban,0.378,2,False,3.52,30,12.981833684208564,77.57903789417925,12.9784504444693,77.57941958752438,"LINESTRING(77.579038 12.981834, 77.57942 12.97845)",2.03
639,Collector Rd Zone0-639,Collector Rd Zone0-639,0,Collector,Collector,Urban,0.325,2,False,2.49,40,12.92961937677806,77.56834038025448,12.931343507612365,77.56591397993273,"LINESTRING(77.56834 12.929619, 77.565914 12.931344)",5.47
640,Collector Rd Zone0-640,Collector Rd Zone0-640,0,Collector,Collector,Urban,0.277,4,False,3.08,40,12.967039693744306,77.59806548257083,12.969203172452652,77.59679613805304,"LINESTRING(77.598065 12.96704, 77.596796 12.969203)",0.63
641,Collector Rd Zone0-641,Collector Rd Zone0-641,0,Collector,Collector,Urban,0.297,4,False,2.88,30,12.981831202757766,77.59625093985206,12.984226705141754,77.5950459065584,"LINESTRING(77.596251 12.981831, 77.595046 12.984227)",1.15
642,Collector Rd Zone0-642,Collector Rd Zone0-642,0,Collector,Collector,Urban,0.398,4,False,3.85,30,12.971530746010943,77.59499945707469,12.970489842619026,77.59148547771898,"LINESTRING(77.594999 12.971531, 77.591485 12.97049)",0.04
643,Collector Rd Zone0-643,Collector Rd Zone0-643,0,Collector,Collector,Urban,0.395,2,True,2.9,30,12.97345249443972,77.56818126754155,12.976370698014154,77.56609979863529,"LINESTRING(77.568181 12.973452, 77.5661 12.976371)",2.87
644,Collector Rd Zone0-644,Collector Rd Zone0-644,0,Collector,Collector,Urban,0.334,2,False,3.06,30,13.00691966967329,77.62619306693887,13.0065888804094,77.62313359850594,"LINESTRING(77.626193 13.00692, 77.623134 13.006589)",5.21
645,Collector Rd Zone0-645,Collector Rd Zone0-645,0,Collector,Collector,Urban,0.363,3,True,2.8,40,13.023776524355908,77.58939546322773,13.02299962951439,77.59265051662513,"LINESTRING(77.589395 13.023777, 77.592651 13.023)",5.83
646,Collector Rd Zone0-646,Collector Rd Zone0-646,0,Collector,Collector,Urban,0.399,4,False,3.09,30,12.97807528470425,77.59634831568825,12.978688009122845,77.59272454241207,"LINESTRING(77.596348 12.978075, 77.592725 12.978688)",0.74
647,Collector Rd Zone0-647,Collector Rd Zone0-647,0,Collector,Collector,Urban,0.334,4,False,3.53,30,12.92669022689065,77.62321077562576,12.927504096784396,77.62024460203632,"LINESTRING(77.623211 12.92669, 77.620245 12.927504)",5.88
648,Collector Rd Zone0-648,Collector Rd Zone0-648,0,Collector,Collector,Urban,0.258,4,False,3.04,40,12.993613295264105,77.54854944584827,12.99586909515922,77.54909706207405,"LINESTRING(77.548549 12.993613, 77.549097 12.995869)",5.56
649,Collector Rd Zone0-649,Collector Rd Zone0-649,0,Collector,Collector,Urban,0.362,3,False,3.35,40,12.963247729782744,77.55813484367118,12.963730543524058,77.55483520405714,"LINESTRING(77.558135 12.963248, 77.554835 12.963731)",4.06
650,Collector Rd Zone0-650,Collector Rd Zone0-649,1,Collector,Collector,Urban,0.258,4,False,3.39,30,12.963730543524058,77.55483520405714,12.964480855695102,77.55258410938701,"LINESTRING(77.554835 12.963731, 77.552584 12.964481)",4.4
651,Collector Rd Zone0-651,Collector Rd Zone0-651,0,Collector,Collector,Urban,0.352,2,False,3.6,30,12.992721129493432,77.56776291386885,12.995887368890058,77.56785480854923,"LINESTRING(77.567763 12.992721, 77.567855 12.995887)",3.74
652,Collector Rd Zone0-652,Collector Rd Zone0-652,0,Collector,Collector,Urban,0.379,2,True,2.99,40,12.988795236077443,77.58102512228798,12.987185346490136,77.57794656877869,"LINESTRING(77.581025 12.988795, 77.577947 12.987185)",2.41
653,Collector Rd Zone0-653,Collector Rd Zone0-653,0,Collector,Collector,Urban,0.292,3,False,2.55,30,12.957637535381222,77.63971402000686,12.955425158268776,77.63826681971314,"LINESTRING(77.639714 12.957638, 77.638267 12.955425)",5.13
